downtime_id,machine_id,date,downtime_category,duration_hours,downtime_cost,shift_affected,was_scheduled,impact_description
DT-001972,MCH-012,2025-04-09,Planned Maintenance,1.74,33.99,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-001973,MCH-012,2024-04-30,Planned Maintenance,1.5,29.21,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-001974,MCH-012,2024-11-18,Planned Maintenance,1.92,37.4,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-001975,MCH-012,2024-05-16,Planned Maintenance,1.1,21.43,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-001976,MCH-012,2024-05-03,Planned Maintenance,1.46,28.52,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-001977,MCH-012,2024-11-04,Planned Maintenance,1.34,26.07,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-001978,MCH-012,2025-12-15,Planned Maintenance,1.16,22.66,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-001979,MCH-012,2024-02-05,Planned Maintenance,1.08,21.15,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-001980,MCH-012,2024-03-26,Planned Maintenance,1.18,23.06,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-001981,MCH-012,2025-02-10,Planned Maintenance,1.01,19.79,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-001982,MCH-012,2025-04-22,Planned Maintenance,1.72,33.58,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-001983,MCH-012,2025-10-21,Planned Maintenance,1.77,34.53,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-001984,MCH-012,2024-12-17,Planned Maintenance,0.6,11.74,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-001985,MCH-012,2024-03-21,Planned Maintenance,1.58,30.85,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-001986,MCH-012,2025-06-27,Planned Maintenance,1.3,25.39,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-001987,MCH-012,2024-02-21,Planned Maintenance,1.33,25.93,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-001988,MCH-012,2024-11-04,Planned Maintenance,1.1,21.43,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-001989,MCH-012,2024-08-01,Planned Maintenance,1.83,35.76,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-001990,MCH-012,2024-02-06,Planned Maintenance,1.57,30.58,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-001991,MCH-012,2025-12-11,Planned Maintenance,1.72,33.58,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-001992,MCH-012,2025-07-21,Planned Maintenance,1.24,24.16,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-001993,MCH-012,2024-07-10,Planned Maintenance,1.62,31.67,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-001994,MCH-012,2025-01-07,Planned Maintenance,1.32,25.8,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-001995,MCH-012,2025-01-20,Planned Maintenance,1.39,27.16,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-001996,MCH-012,2024-06-11,Planned Maintenance,1.73,33.71,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-001997,MCH-012,2025-12-29,Unplanned Breakdown,2.72,257.97,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-001998,MCH-012,2025-11-26,Unplanned Breakdown,1.4,215.56,Afternoon (2PM-10PM),False,Emergency repair required - jobs delayed
DT-001999,MCH-012,2025-10-21,Unplanned Breakdown,2.9,229.81,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-002000,MCH-012,2025-07-08,Unplanned Breakdown,1.16,256.09,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-002001,MCH-012,2025-12-10,Unplanned Breakdown,2.72,277.18,Morning (6AM-2PM),False,Emergency repair required - jobs delayed
DT-002002,MCH-012,2025-04-10,Unplanned Breakdown,2.41,255.21,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-002003,MCH-012,2025-12-18,Unplanned Breakdown,3.28,333.02,Afternoon (2PM-10PM),False,Emergency repair required - jobs delayed
DT-002004,MCH-012,2025-04-25,Unplanned Breakdown,2.35,309.65,Morning (6AM-2PM),False,Emergency repair required - jobs delayed
DT-002005,MCH-012,2024-05-22,Unplanned Breakdown,2.02,358.35,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-002006,MCH-012,2024-07-15,Unplanned Breakdown,2.07,139.35,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-002007,MCH-012,2025-11-10,Unplanned Breakdown,2.36,278.67,Afternoon (2PM-10PM),False,Emergency repair required - jobs delayed
DT-002008,MCH-012,2024-10-18,Unplanned Breakdown,3.63,187.94,Afternoon (2PM-10PM),False,Emergency repair required - jobs delayed
DT-002009,MCH-012,2025-04-03,Tooling Change,0.18,3.42,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002010,MCH-012,2025-04-28,Tooling Change,0.36,6.96,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002011,MCH-012,2025-04-17,Tooling Change,0.36,6.96,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002012,MCH-012,2025-05-06,Tooling Change,0.26,5.05,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002013,MCH-012,2025-10-31,Tooling Change,0.29,5.59,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002014,MCH-012,2025-02-10,Tooling Change,0.24,4.78,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002015,MCH-012,2024-06-26,Tooling Change,0.39,7.64,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002016,MCH-012,2024-11-04,Tooling Change,0.33,6.41,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002017,MCH-012,2025-07-21,Tooling Change,0.32,6.28,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002018,MCH-012,2025-12-29,Tooling Change,0.28,5.46,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002019,MCH-012,2025-10-31,Tooling Change,0.24,4.64,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002020,MCH-012,2025-10-20,Tooling Change,0.38,7.37,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002021,MCH-012,2024-09-11,Tooling Change,0.32,6.15,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002022,MCH-012,2024-08-08,Tooling Change,0.27,5.33,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002023,MCH-012,2025-12-19,Tooling Change,0.48,9.28,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002024,MCH-012,2025-04-08,Tooling Change,0.38,7.37,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002025,MCH-012,2024-10-16,Tooling Change,0.2,3.82,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002026,MCH-012,2024-07-23,Tooling Change,0.35,6.82,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002027,MCH-012,2025-02-07,Tooling Change,0.31,6.01,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002028,MCH-012,2024-08-15,Tooling Change,0.41,7.92,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002029,MCH-012,2024-10-31,Tooling Change,0.3,5.87,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002030,MCH-012,2025-10-13,Tooling Change,0.43,8.46,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002031,MCH-012,2024-12-13,Tooling Change,0.31,6.01,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002032,MCH-012,2024-01-04,Tooling Change,0.34,6.68,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002033,MCH-012,2024-04-23,Tooling Change,0.38,7.37,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002034,MCH-012,2024-04-02,Tooling Change,0.32,6.15,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002035,MCH-012,2024-03-14,Tooling Change,0.48,9.28,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002036,MCH-012,2025-02-27,Tooling Change,0.39,7.64,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002037,MCH-012,2024-12-04,Tooling Change,0.18,3.42,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002038,MCH-012,2024-03-25,Tooling Change,0.43,8.46,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002039,MCH-012,2024-04-17,Tooling Change,0.45,8.87,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002040,MCH-012,2025-03-25,Tooling Change,0.38,7.5,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002041,MCH-012,2024-09-18,Tooling Change,0.2,3.96,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002042,MCH-012,2024-06-25,Tooling Change,0.52,10.23,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002043,MCH-012,2025-09-18,Tooling Change,0.49,9.56,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002044,MCH-012,2024-07-05,Tooling Change,0.27,5.33,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002045,MCH-012,2025-09-02,Tooling Change,0.22,4.23,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002046,MCH-012,2024-11-06,Tooling Change,0.18,3.42,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002047,MCH-012,2024-10-23,Tooling Change,0.52,10.1,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002048,MCH-012,2025-01-23,Tooling Change,0.2,3.96,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002049,MCH-012,2025-07-07,Tooling Change,0.45,8.74,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002050,MCH-012,2024-01-10,Tooling Change,0.5,9.69,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002051,MCH-012,2025-01-22,Tooling Change,0.18,3.42,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002052,MCH-012,2024-08-28,Tooling Change,0.29,5.73,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002053,MCH-012,2024-08-21,Tooling Change,0.32,6.28,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002054,MCH-012,2024-01-08,Tooling Change,0.29,5.73,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002055,MCH-012,2024-10-18,Tooling Change,0.47,9.15,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002056,MCH-012,2024-02-12,Tooling Change,0.46,9.01,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002057,MCH-012,2025-01-20,Tooling Change,0.32,6.15,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002058,MCH-012,2024-07-22,Tooling Change,0.22,4.37,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002059,MCH-012,2025-11-20,Tooling Change,0.43,8.46,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002060,MCH-012,2024-04-09,Tooling Change,0.36,6.96,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002061,MCH-012,2025-01-02,Tooling Change,0.34,6.68,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002062,MCH-012,2024-11-04,Tooling Change,0.3,5.87,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002063,MCH-012,2024-02-28,Tooling Change,0.26,5.05,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002064,MCH-012,2024-02-08,Tooling Change,0.45,8.74,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002065,MCH-012,2024-07-02,Tooling Change,0.32,6.28,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002066,MCH-012,2025-05-20,Tooling Change,0.2,3.96,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002067,MCH-012,2024-08-23,Tooling Change,0.35,6.82,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002068,MCH-012,2025-04-10,Tooling Change,0.51,9.96,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002069,MCH-012,2024-04-30,Tooling Change,0.42,8.19,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002070,MCH-012,2025-04-28,Tooling Change,0.28,5.46,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002071,MCH-012,2025-06-10,Tooling Change,0.53,10.37,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002072,MCH-012,2025-06-16,Tooling Change,0.21,4.1,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002073,MCH-012,2025-05-19,Tooling Change,0.28,5.46,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002074,MCH-012,2024-01-16,Tooling Change,0.25,4.91,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002075,MCH-012,2024-09-27,Tooling Change,0.41,8.06,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002076,MCH-012,2025-09-26,Tooling Change,0.24,4.64,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002077,MCH-012,2024-11-06,Tooling Change,0.49,9.56,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002078,MCH-012,2024-07-02,Tooling Change,0.41,7.92,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002079,MCH-012,2025-05-22,Tooling Change,0.31,6.01,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002080,MCH-012,2025-07-28,Tooling Change,0.55,10.65,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002081,MCH-012,2024-11-14,Tooling Change,0.33,6.41,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002082,MCH-012,2024-03-12,Tooling Change,0.33,6.41,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002083,MCH-012,2025-05-28,Tooling Change,0.45,8.74,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002084,MCH-012,2024-04-09,Tooling Change,0.32,6.28,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002085,MCH-012,2024-09-19,Tooling Change,0.33,6.41,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002086,MCH-012,2024-02-19,Tooling Change,0.4,7.78,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002087,MCH-012,2025-08-01,Tooling Change,0.41,8.06,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002088,MCH-012,2024-08-05,Tooling Change,0.34,6.55,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002089,MCH-012,2025-10-15,Tooling Change,0.29,5.73,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002090,MCH-012,2025-05-21,Tooling Change,0.23,4.5,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002091,MCH-012,2025-05-13,Tooling Change,0.64,12.42,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002092,MCH-012,2025-08-18,Tooling Change,0.41,8.06,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002093,MCH-012,2024-05-20,Tooling Change,0.52,10.23,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002094,MCH-012,2025-02-27,Tooling Change,0.41,7.92,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002095,MCH-012,2024-10-17,Tooling Change,0.36,7.1,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002096,MCH-012,2025-03-03,Tooling Change,0.27,5.33,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002097,MCH-012,2025-05-23,Tooling Change,0.27,5.19,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002098,MCH-012,2024-01-24,Tooling Change,0.52,10.23,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002099,MCH-012,2024-10-18,Tooling Change,0.43,8.32,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002100,MCH-012,2025-10-20,Tooling Change,0.18,3.42,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002101,MCH-012,2025-08-11,Tooling Change,0.34,6.55,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002102,MCH-012,2024-05-22,Tooling Change,0.34,6.68,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002103,MCH-012,2025-06-20,Tooling Change,0.31,6.01,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002104,MCH-012,2025-11-24,Tooling Change,0.37,7.24,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002105,MCH-012,2025-02-03,Tooling Change,0.57,11.19,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002106,MCH-012,2025-05-05,Material Shortage,3.51,68.38,Morning (6AM-2PM),False,Waiting for material delivery
DT-002107,MCH-012,2024-03-19,Material Shortage,2.59,50.5,Morning (6AM-2PM),False,Waiting for material delivery
DT-002108,MCH-012,2025-10-29,Quality Hold,1.12,21.84,Night (10PM-6AM),False,Production paused pending quality investigation
DT-002109,MCH-012,2025-04-17,Quality Hold,1.13,21.97,Morning (6AM-2PM),False,Production paused pending quality investigation
DT-002110,MCH-012,2025-08-20,Quality Hold,1.66,32.35,Morning (6AM-2PM),False,Production paused pending quality investigation
DT-002111,MCH-012,2025-11-21,Quality Hold,0.69,13.38,Night (10PM-6AM),False,Production paused pending quality investigation
DT-002112,MCH-012,2025-06-10,Quality Hold,0.69,13.51,Night (10PM-6AM),False,Production paused pending quality investigation
DT-002113,MCH-012,2025-01-21,Quality Hold,1.01,19.79,Night (10PM-6AM),False,Production paused pending quality investigation
DT-002114,MCH-012,2024-02-13,Quality Hold,1.19,23.2,Afternoon (2PM-10PM),False,Production paused pending quality investigation
DT-002115,MCH-012,2024-05-01,Quality Hold,1.18,22.93,Morning (6AM-2PM),False,Production paused pending quality investigation
DT-002116,MCH-012,2025-06-18,Calibration,0.99,19.24,Afternoon (2PM-10PM),True,Periodic calibration per quality standard
DT-002117,MCH-012,2024-07-24,Calibration,0.52,10.1,Night (10PM-6AM),True,Periodic calibration per quality standard
DT-002118,MCH-012,2025-10-07,Calibration,0.66,12.83,Morning (6AM-2PM),True,Periodic calibration per quality standard
DT-002119,MCH-012,2024-09-19,Calibration,0.6,11.6,Morning (6AM-2PM),True,Periodic calibration per quality standard
DT-002120,MCH-012,2024-08-09,Calibration,0.8,15.7,Afternoon (2PM-10PM),True,Periodic calibration per quality standard
DT-002121,MCH-012,2024-03-04,Calibration,0.74,14.33,Night (10PM-6AM),True,Periodic calibration per quality standard
DT-002122,MCH-012,2025-07-14,Calibration,0.52,10.1,Morning (6AM-2PM),True,Periodic calibration per quality standard
DT-002123,MCH-012,2025-01-01,Calibration,0.76,14.74,Night (10PM-6AM),True,Periodic calibration per quality standard
DT-002124,MCH-012,2025-04-04,Calibration,0.87,16.93,Afternoon (2PM-10PM),True,Periodic calibration per quality standard
DT-002125,MCH-012,2024-04-17,Calibration,0.66,12.96,Morning (6AM-2PM),True,Periodic calibration per quality standard
DT-002126,MCH-012,2024-11-07,Calibration,0.76,14.74,Afternoon (2PM-10PM),True,Periodic calibration per quality standard
DT-002127,MCH-012,2024-06-24,Calibration,0.78,15.15,Afternoon (2PM-10PM),True,Periodic calibration per quality standard
DT-002128,MCH-012,2025-03-11,Calibration,0.27,5.33,Afternoon (2PM-10PM),True,Periodic calibration per quality standard
