job_order_id,product_id,product_name,customer_id,order_date,due_date,priority,quantity,status
JOB-01493,PRD-002,Gear Assembly,CUS-002,2024-04-18,2024-05-02,Standard,28,Completed
JOB-01494,PRD-003,Pump Housing,CUS-006,2025-11-18,2025-11-21,Critical,70,Completed
JOB-01495,PRD-005,Control Panel Frame,CUS-008,2024-07-17,2024-07-24,Rush,28,Completed
JOB-01496,PRD-006,Bearing Cap,CUS-001,2025-03-11,2025-03-25,Rush,7,Completed
JOB-01497,PRD-002,Gear Assembly,CUS-004,2024-07-22,2024-08-05,Standard,1,Completed
JOB-01498,PRD-005,Control Panel Frame,CUS-002,2024-07-04,2024-07-18,Standard,1,Completed
JOB-01499,PRD-007,Manifold Block,CUS-002,2024-06-07,2024-06-14,Rush,7,Completed
JOB-01500,PRD-001,Hydraulic Valve Body,CUS-001,2025-09-09,2025-09-16,Rush,7,Completed
JOB-01501,PRD-004,Motor Shaft,CUS-008,2024-03-25,2024-04-08,Rush,7,Completed
JOB-01502,PRD-002,Gear Assembly,CUS-002,2024-03-01,2024-03-04,Critical,14,Completed
JOB-01503,PRD-005,Control Panel Frame,CUS-002,2024-05-16,2024-05-23,Rush,14,Completed
JOB-01504,PRD-004,Motor Shaft,CUS-003,2024-10-11,2024-10-25,Standard,28,Completed
JOB-01505,PRD-006,Bearing Cap,CUS-005,2024-07-26,2024-08-09,Rush,2,Completed
JOB-01506,PRD-006,Bearing Cap,CUS-004,2025-12-17,2025-12-31,Standard,2,Completed
JOB-01507,PRD-002,Gear Assembly,CUS-004,2024-01-19,2024-02-02,Rush,28,Completed
JOB-01508,PRD-004,Motor Shaft,CUS-001,2024-09-02,2024-09-05,Critical,28,Completed
JOB-01509,PRD-002,Gear Assembly,CUS-008,2025-12-23,2025-12-26,Critical,70,Completed
JOB-01510,PRD-006,Bearing Cap,CUS-008,2024-09-20,2024-10-04,Standard,28,Completed
JOB-01511,PRD-002,Gear Assembly,CUS-007,2025-05-22,2025-06-05,Rush,28,Completed
JOB-01512,PRD-007,Manifold Block,CUS-007,2024-11-21,2024-12-05,Standard,7,Completed
JOB-01513,PRD-002,Gear Assembly,CUS-002,2025-03-25,2025-04-01,Rush,7,Completed
JOB-01514,PRD-008,Sensor Bracket,CUS-008,2024-07-12,2024-07-26,Standard,7,Completed
JOB-01515,PRD-006,Bearing Cap,CUS-002,2024-02-27,2024-03-12,Standard,14,Completed
JOB-01516,PRD-006,Bearing Cap,CUS-005,2025-07-04,2025-07-18,Rush,70,Completed
JOB-01517,PRD-008,Sensor Bracket,CUS-008,2025-03-21,2025-04-04,Standard,7,Completed
JOB-01518,PRD-004,Motor Shaft,CUS-007,2025-02-19,2025-03-05,Rush,14,Completed
JOB-01519,PRD-004,Motor Shaft,CUS-006,2025-11-12,2025-11-19,Rush,7,Completed
JOB-01520,PRD-003,Pump Housing,CUS-002,2025-12-04,2025-12-18,Standard,2,Completed
JOB-01521,PRD-007,Manifold Block,CUS-002,2024-05-01,2024-05-15,Standard,2,Completed
JOB-01522,PRD-003,Pump Housing,CUS-003,2024-05-24,2024-06-07,Standard,1,Completed
JOB-01523,PRD-002,Gear Assembly,CUS-006,2024-10-10,2024-10-24,Standard,70,Completed
JOB-01524,PRD-004,Motor Shaft,CUS-002,2025-07-31,2025-08-14,Standard,7,Completed
JOB-01525,PRD-004,Motor Shaft,CUS-005,2025-12-16,2025-12-23,Rush,28,Completed
JOB-01526,PRD-005,Control Panel Frame,CUS-006,2025-07-25,2025-08-01,Rush,14,Completed
JOB-01527,PRD-008,Sensor Bracket,CUS-008,2025-08-01,2025-08-15,Standard,2,Completed
JOB-01528,PRD-005,Control Panel Frame,CUS-002,2025-10-13,2025-10-27,Rush,2,Completed
JOB-01529,PRD-002,Gear Assembly,CUS-004,2025-12-12,2025-12-26,Standard,28,Completed
JOB-01530,PRD-003,Pump Housing,CUS-002,2024-03-15,2024-03-29,Standard,7,Completed
JOB-01531,PRD-008,Sensor Bracket,CUS-007,2024-09-12,2024-09-26,Standard,70,Completed
JOB-01532,PRD-006,Bearing Cap,CUS-002,2024-05-16,2024-05-30,Rush,2,Completed
JOB-01533,PRD-008,Sensor Bracket,CUS-005,2024-10-15,2024-10-29,Rush,14,Completed
JOB-01534,PRD-008,Sensor Bracket,CUS-006,2025-01-08,2025-01-22,Rush,28,Completed
JOB-01535,PRD-001,Hydraulic Valve Body,CUS-007,2024-02-14,2024-02-17,Critical,2,Completed
JOB-01536,PRD-002,Gear Assembly,CUS-007,2025-03-26,2025-04-09,Standard,7,Completed
JOB-01537,PRD-008,Sensor Bracket,CUS-003,2024-02-15,2024-02-29,Rush,70,Completed
JOB-01538,PRD-005,Control Panel Frame,CUS-008,2024-08-22,2024-08-25,Critical,7,Completed
JOB-01539,PRD-007,Manifold Block,CUS-008,2025-07-10,2025-07-24,Standard,7,Completed
JOB-01540,PRD-002,Gear Assembly,CUS-008,2025-12-03,2025-12-17,Standard,7,Completed
JOB-01541,PRD-008,Sensor Bracket,CUS-001,2024-08-12,2024-08-26,Standard,7,Completed
JOB-01542,PRD-007,Manifold Block,CUS-006,2025-06-24,2025-07-08,Standard,28,Completed
JOB-01543,PRD-005,Control Panel Frame,CUS-001,2024-02-08,2024-02-22,Standard,28,Completed
JOB-01544,PRD-003,Pump Housing,CUS-001,2025-05-14,2025-05-17,Critical,7,Completed
JOB-01545,PRD-006,Bearing Cap,CUS-006,2025-09-04,2025-09-18,Rush,28,Completed
JOB-01546,PRD-006,Bearing Cap,CUS-004,2024-03-20,2024-04-03,Standard,2,Completed
JOB-01547,PRD-004,Motor Shaft,CUS-002,2025-03-21,2025-04-04,Standard,1,Completed
JOB-01548,PRD-002,Gear Assembly,CUS-006,2024-06-12,2024-06-19,Rush,14,Completed
JOB-01549,PRD-003,Pump Housing,CUS-001,2025-04-10,2025-04-24,Standard,70,Completed
JOB-01550,PRD-008,Sensor Bracket,CUS-007,2025-08-27,2025-09-10,Rush,1,Completed
JOB-01551,PRD-005,Control Panel Frame,CUS-001,2025-11-03,2025-11-17,Standard,2,Completed
JOB-01552,PRD-006,Bearing Cap,CUS-006,2025-07-11,2025-07-25,Standard,14,Completed
JOB-01553,PRD-002,Gear Assembly,CUS-004,2024-05-22,2024-05-29,Rush,28,Completed
JOB-01554,PRD-006,Bearing Cap,CUS-003,2025-04-30,2025-05-14,Rush,1,Completed
JOB-01555,PRD-005,Control Panel Frame,CUS-004,2025-09-16,2025-09-30,Standard,7,Completed
JOB-01556,PRD-008,Sensor Bracket,CUS-004,2024-04-17,2024-05-01,Rush,14,Completed
JOB-01557,PRD-005,Control Panel Frame,CUS-007,2025-02-28,2025-03-14,Rush,7,Completed
JOB-01558,PRD-004,Motor Shaft,CUS-002,2024-05-10,2024-05-24,Rush,2,Completed
JOB-01559,PRD-006,Bearing Cap,CUS-007,2025-11-11,2025-11-25,Standard,2,Completed
JOB-01560,PRD-004,Motor Shaft,CUS-005,2024-04-18,2024-05-02,Standard,7,Completed
JOB-01561,PRD-005,Control Panel Frame,CUS-004,2025-03-24,2025-04-07,Standard,7,Completed
JOB-01562,PRD-007,Manifold Block,CUS-003,2025-10-10,2025-10-24,Rush,28,Completed
JOB-01563,PRD-001,Hydraulic Valve Body,CUS-008,2024-09-24,2024-10-01,Rush,14,Completed
JOB-01564,PRD-004,Motor Shaft,CUS-005,2025-10-30,2025-11-06,Rush,14,Completed
JOB-01565,PRD-007,Manifold Block,CUS-004,2024-03-26,2024-03-29,Critical,70,Completed
JOB-01566,PRD-006,Bearing Cap,CUS-003,2024-12-10,2024-12-24,Standard,7,Completed
JOB-01567,PRD-005,Control Panel Frame,CUS-006,2025-08-11,2025-08-18,Rush,7,Completed
JOB-01568,PRD-002,Gear Assembly,CUS-005,2025-08-13,2025-08-27,Standard,70,Completed
JOB-01569,PRD-005,Control Panel Frame,CUS-004,2025-01-01,2025-01-08,Rush,2,Completed
JOB-01570,PRD-007,Manifold Block,CUS-004,2024-08-01,2024-08-15,Rush,14,Completed
JOB-01571,PRD-001,Hydraulic Valve Body,CUS-008,2025-03-19,2025-04-02,Standard,28,Completed
JOB-01572,PRD-008,Sensor Bracket,CUS-007,2025-09-16,2025-09-30,Standard,1,Completed
JOB-01573,PRD-001,Hydraulic Valve Body,CUS-003,2025-01-24,2025-02-07,Rush,7,Completed
JOB-01574,PRD-001,Hydraulic Valve Body,CUS-003,2025-01-31,2025-02-14,Rush,2,Completed
JOB-01575,PRD-001,Hydraulic Valve Body,CUS-001,2025-11-26,2025-11-29,Critical,2,Completed
JOB-01576,PRD-001,Hydraulic Valve Body,CUS-006,2024-04-29,2024-05-02,Critical,7,Completed
JOB-01577,PRD-005,Control Panel Frame,CUS-006,2025-08-05,2025-08-08,Critical,7,Completed
JOB-01578,PRD-002,Gear Assembly,CUS-004,2024-07-18,2024-08-01,Standard,28,Completed
JOB-01579,PRD-002,Gear Assembly,CUS-002,2025-12-17,2025-12-31,Rush,70,Completed
JOB-01580,PRD-005,Control Panel Frame,CUS-004,2024-05-08,2024-05-22,Standard,28,Completed
JOB-01581,PRD-002,Gear Assembly,CUS-006,2025-03-24,2025-03-31,Rush,7,Completed
JOB-01582,PRD-007,Manifold Block,CUS-007,2024-12-03,2024-12-06,Critical,7,Completed
JOB-01583,PRD-004,Motor Shaft,CUS-004,2024-09-06,2024-09-20,Rush,7,Completed
JOB-01584,PRD-005,Control Panel Frame,CUS-001,2024-12-30,2025-01-13,Rush,2,Completed
JOB-01585,PRD-008,Sensor Bracket,CUS-006,2024-06-10,2024-06-24,Standard,70,Completed
JOB-01586,PRD-007,Manifold Block,CUS-005,2024-12-18,2025-01-01,Standard,7,Completed
JOB-01587,PRD-003,Pump Housing,CUS-005,2025-06-10,2025-06-24,Standard,2,Completed
JOB-01588,PRD-001,Hydraulic Valve Body,CUS-001,2024-02-19,2024-02-26,Rush,28,Completed
JOB-01589,PRD-004,Motor Shaft,CUS-005,2025-07-03,2025-07-17,Rush,7,Completed
JOB-01590,PRD-006,Bearing Cap,CUS-004,2024-06-21,2024-06-28,Rush,1,Completed
JOB-01591,PRD-008,Sensor Bracket,CUS-005,2025-07-16,2025-07-30,Standard,2,Completed
JOB-01592,PRD-005,Control Panel Frame,CUS-005,2024-12-03,2024-12-17,Standard,14,Completed
JOB-01593,PRD-004,Motor Shaft,CUS-008,2024-08-16,2024-08-23,Rush,28,Completed
JOB-01594,PRD-006,Bearing Cap,CUS-001,2025-08-05,2025-08-12,Rush,2,Completed
JOB-01595,PRD-005,Control Panel Frame,CUS-008,2025-12-04,2025-12-07,Critical,70,Completed
JOB-01596,PRD-007,Manifold Block,CUS-007,2025-04-21,2025-04-24,Critical,28,Completed
JOB-01597,PRD-002,Gear Assembly,CUS-002,2025-01-08,2025-01-15,Rush,28,Completed
JOB-01598,PRD-006,Bearing Cap,CUS-008,2025-04-11,2025-04-25,Standard,2,Completed
JOB-01599,PRD-001,Hydraulic Valve Body,CUS-008,2024-09-19,2024-09-26,Rush,1,Completed
JOB-01600,PRD-003,Pump Housing,CUS-005,2024-10-11,2024-10-25,Rush,28,Completed
JOB-01601,PRD-006,Bearing Cap,CUS-003,2024-06-06,2024-06-20,Standard,7,Completed
JOB-01602,PRD-004,Motor Shaft,CUS-007,2024-07-04,2024-07-18,Standard,14,Completed
JOB-01603,PRD-006,Bearing Cap,CUS-005,2024-07-09,2024-07-23,Standard,28,Completed
JOB-01604,PRD-003,Pump Housing,CUS-005,2025-04-14,2025-04-21,Rush,2,Completed
JOB-01605,PRD-004,Motor Shaft,CUS-003,2025-06-10,2025-06-24,Standard,28,Completed
JOB-01606,PRD-007,Manifold Block,CUS-001,2024-11-15,2024-11-18,Critical,70,Completed
JOB-01607,PRD-001,Hydraulic Valve Body,CUS-002,2024-11-22,2024-11-25,Critical,14,Completed
JOB-01608,PRD-008,Sensor Bracket,CUS-001,2024-08-28,2024-09-11,Standard,7,Completed
JOB-01609,PRD-007,Manifold Block,CUS-003,2025-01-07,2025-01-14,Rush,28,Completed
JOB-01610,PRD-002,Gear Assembly,CUS-002,2024-08-30,2024-09-02,Critical,14,Completed
JOB-01611,PRD-001,Hydraulic Valve Body,CUS-008,2025-09-15,2025-09-22,Rush,14,Completed
JOB-01612,PRD-008,Sensor Bracket,CUS-004,2024-10-17,2024-10-31,Standard,28,Completed
JOB-01613,PRD-005,Control Panel Frame,CUS-007,2025-12-09,2025-12-23,Rush,14,Completed
JOB-01614,PRD-003,Pump Housing,CUS-004,2024-10-22,2024-11-05,Rush,7,Completed
JOB-01615,PRD-005,Control Panel Frame,CUS-007,2024-09-26,2024-10-03,Rush,2,Completed
JOB-01616,PRD-003,Pump Housing,CUS-001,2024-07-26,2024-08-09,Standard,2,Completed
JOB-01617,PRD-005,Control Panel Frame,CUS-008,2024-12-03,2024-12-06,Critical,14,Completed
JOB-01618,PRD-004,Motor Shaft,CUS-002,2025-10-17,2025-10-31,Standard,14,Completed
JOB-01619,PRD-001,Hydraulic Valve Body,CUS-007,2025-04-08,2025-04-22,Standard,14,Completed
JOB-01620,PRD-004,Motor Shaft,CUS-005,2025-08-28,2025-09-04,Rush,7,Completed
JOB-01621,PRD-002,Gear Assembly,CUS-001,2024-03-25,2024-04-08,Standard,28,Completed
JOB-01622,PRD-006,Bearing Cap,CUS-006,2025-11-05,2025-11-12,Rush,70,Completed
JOB-01623,PRD-001,Hydraulic Valve Body,CUS-007,2025-12-23,2026-01-06,Rush,2,Completed
JOB-01624,PRD-005,Control Panel Frame,CUS-003,2025-06-13,2025-06-16,Critical,14,Completed
JOB-01625,PRD-001,Hydraulic Valve Body,CUS-003,2025-01-07,2025-01-21,Standard,14,Completed
JOB-01626,PRD-008,Sensor Bracket,CUS-003,2025-10-31,2025-11-07,Rush,14,Completed
JOB-01627,PRD-002,Gear Assembly,CUS-003,2025-09-11,2025-09-25,Standard,2,Completed
JOB-01628,PRD-005,Control Panel Frame,CUS-003,2024-03-04,2024-03-18,Rush,28,Completed
JOB-01629,PRD-008,Sensor Bracket,CUS-006,2025-02-05,2025-02-12,Rush,70,Completed
JOB-01630,PRD-007,Manifold Block,CUS-005,2025-01-10,2025-01-24,Standard,14,Completed
JOB-01631,PRD-006,Bearing Cap,CUS-006,2024-08-22,2024-09-05,Standard,70,Completed
JOB-01632,PRD-008,Sensor Bracket,CUS-008,2024-08-02,2024-08-16,Standard,70,Completed
JOB-01633,PRD-001,Hydraulic Valve Body,CUS-004,2024-03-18,2024-04-01,Standard,7,Completed
JOB-01634,PRD-003,Pump Housing,CUS-003,2025-01-07,2025-01-21,Rush,14,Completed
JOB-01635,PRD-008,Sensor Bracket,CUS-001,2025-12-09,2025-12-23,Standard,7,Completed
JOB-01636,PRD-008,Sensor Bracket,CUS-008,2025-11-25,2025-12-09,Standard,70,Completed
JOB-01637,PRD-008,Sensor Bracket,CUS-002,2024-07-30,2024-08-13,Standard,1,Completed
JOB-01638,PRD-006,Bearing Cap,CUS-003,2025-02-10,2025-02-24,Standard,7,Completed
JOB-01639,PRD-003,Pump Housing,CUS-004,2025-01-24,2025-01-31,Rush,28,Completed
JOB-01640,PRD-001,Hydraulic Valve Body,CUS-007,2024-09-13,2024-09-27,Standard,7,Completed
JOB-01641,PRD-002,Gear Assembly,CUS-002,2025-12-15,2025-12-29,Standard,28,Completed
JOB-01642,PRD-006,Bearing Cap,CUS-007,2024-06-21,2024-07-05,Rush,7,Completed
JOB-01643,PRD-006,Bearing Cap,CUS-006,2024-05-30,2024-06-13,Standard,70,Completed
JOB-01644,PRD-003,Pump Housing,CUS-008,2025-10-21,2025-11-04,Standard,28,Completed
JOB-01645,PRD-008,Sensor Bracket,CUS-001,2025-01-20,2025-02-03,Standard,7,Completed
JOB-01646,PRD-006,Bearing Cap,CUS-006,2025-10-09,2025-10-12,Critical,28,Completed
JOB-01647,PRD-003,Pump Housing,CUS-005,2024-03-08,2024-03-22,Standard,7,Completed
JOB-01648,PRD-006,Bearing Cap,CUS-007,2024-04-10,2024-04-17,Rush,14,Completed
JOB-01649,PRD-002,Gear Assembly,CUS-004,2024-09-11,2024-09-25,Standard,14,Completed
JOB-01650,PRD-007,Manifold Block,CUS-003,2024-10-24,2024-11-07,Standard,28,Completed
JOB-01651,PRD-007,Manifold Block,CUS-003,2025-02-11,2025-02-18,Rush,1,Completed
JOB-01652,PRD-002,Gear Assembly,CUS-005,2025-09-10,2025-09-24,Standard,2,Completed
JOB-01653,PRD-003,Pump Housing,CUS-006,2024-05-16,2024-05-30,Rush,14,Completed
JOB-01654,PRD-004,Motor Shaft,CUS-008,2025-07-09,2025-07-23,Rush,14,Completed
JOB-01655,PRD-005,Control Panel Frame,CUS-002,2025-08-28,2025-09-04,Rush,7,Completed
JOB-01656,PRD-007,Manifold Block,CUS-007,2024-09-23,2024-09-26,Critical,1,Completed
JOB-01657,PRD-007,Manifold Block,CUS-008,2025-05-02,2025-05-16,Rush,7,Completed
JOB-01658,PRD-004,Motor Shaft,CUS-008,2024-08-08,2024-08-22,Rush,28,Completed
JOB-01659,PRD-002,Gear Assembly,CUS-002,2025-09-17,2025-10-01,Standard,1,Completed
JOB-01660,PRD-008,Sensor Bracket,CUS-005,2024-07-01,2024-07-15,Standard,7,Completed
JOB-01661,PRD-004,Motor Shaft,CUS-001,2025-02-26,2025-03-12,Rush,70,Completed
JOB-01662,PRD-002,Gear Assembly,CUS-007,2024-06-03,2024-06-06,Critical,1,Completed
JOB-01663,PRD-007,Manifold Block,CUS-006,2024-12-27,2025-01-10,Rush,14,Completed
JOB-01664,PRD-005,Control Panel Frame,CUS-001,2025-12-22,2025-12-29,Rush,7,Completed
JOB-01665,PRD-002,Gear Assembly,CUS-003,2025-10-23,2025-10-30,Rush,28,Completed
JOB-01666,PRD-003,Pump Housing,CUS-002,2024-03-05,2024-03-08,Critical,14,Completed
JOB-01667,PRD-007,Manifold Block,CUS-006,2025-02-28,2025-03-03,Critical,28,Completed
JOB-01668,PRD-008,Sensor Bracket,CUS-005,2025-10-06,2025-10-20,Rush,2,Completed
JOB-01669,PRD-006,Bearing Cap,CUS-004,2024-09-24,2024-09-27,Critical,14,Completed
JOB-01670,PRD-003,Pump Housing,CUS-002,2025-01-06,2025-01-20,Standard,28,Completed
JOB-01671,PRD-007,Manifold Block,CUS-007,2024-01-08,2024-01-15,Rush,2,Completed
JOB-01672,PRD-002,Gear Assembly,CUS-008,2025-11-13,2025-11-27,Standard,2,Completed
JOB-01673,PRD-007,Manifold Block,CUS-005,2025-11-27,2025-11-30,Critical,1,Completed
JOB-01674,PRD-006,Bearing Cap,CUS-005,2025-07-18,2025-08-01,Standard,70,Completed
JOB-01675,PRD-002,Gear Assembly,CUS-004,2024-01-19,2024-02-02,Standard,14,Completed
JOB-01676,PRD-002,Gear Assembly,CUS-001,2024-09-25,2024-10-02,Rush,14,Completed
JOB-01677,PRD-004,Motor Shaft,CUS-004,2024-07-25,2024-08-08,Rush,14,Completed
JOB-01678,PRD-007,Manifold Block,CUS-002,2024-09-30,2024-10-03,Critical,14,Completed
JOB-01679,PRD-005,Control Panel Frame,CUS-008,2024-07-30,2024-08-06,Rush,7,Completed
JOB-01680,PRD-007,Manifold Block,CUS-003,2024-08-26,2024-09-09,Standard,7,Completed
JOB-01681,PRD-008,Sensor Bracket,CUS-001,2025-11-05,2025-11-08,Critical,14,Completed
JOB-01682,PRD-008,Sensor Bracket,CUS-005,2024-10-15,2024-10-29,Rush,2,Completed
JOB-01683,PRD-007,Manifold Block,CUS-002,2024-01-11,2024-01-25,Standard,28,Completed
JOB-01684,PRD-007,Manifold Block,CUS-005,2025-12-10,2025-12-13,Critical,28,Completed
JOB-01685,PRD-001,Hydraulic Valve Body,CUS-008,2025-11-26,2025-12-10,Standard,7,Completed
JOB-01686,PRD-004,Motor Shaft,CUS-007,2024-01-26,2024-02-02,Rush,14,Completed
JOB-01687,PRD-006,Bearing Cap,CUS-007,2025-01-17,2025-01-31,Rush,2,Completed
JOB-01688,PRD-008,Sensor Bracket,CUS-008,2025-05-12,2025-05-26,Standard,70,Completed
JOB-01689,PRD-007,Manifold Block,CUS-004,2025-02-14,2025-02-28,Standard,70,Completed
JOB-01690,PRD-008,Sensor Bracket,CUS-004,2024-11-27,2024-12-11,Standard,70,Completed
JOB-01691,PRD-006,Bearing Cap,CUS-003,2025-10-31,2025-11-07,Rush,7,Completed
JOB-01692,PRD-005,Control Panel Frame,CUS-007,2025-07-11,2025-07-18,Rush,2,Completed
JOB-01693,PRD-006,Bearing Cap,CUS-004,2024-08-19,2024-08-26,Rush,2,Completed
JOB-01694,PRD-005,Control Panel Frame,CUS-008,2024-05-02,2024-05-09,Rush,1,Completed
JOB-01695,PRD-003,Pump Housing,CUS-008,2024-08-12,2024-08-26,Rush,2,Completed
JOB-01696,PRD-002,Gear Assembly,CUS-005,2025-12-08,2025-12-15,Rush,1,Completed
JOB-01697,PRD-004,Motor Shaft,CUS-001,2024-03-07,2024-03-21,Standard,70,Completed
JOB-01698,PRD-006,Bearing Cap,CUS-003,2025-05-26,2025-06-02,Rush,1,Completed
JOB-01699,PRD-003,Pump Housing,CUS-001,2025-12-22,2025-12-25,Critical,2,Completed
JOB-01700,PRD-002,Gear Assembly,CUS-004,2024-06-11,2024-06-25,Rush,28,Completed
JOB-01701,PRD-002,Gear Assembly,CUS-005,2025-11-27,2025-12-11,Standard,14,Completed
JOB-01702,PRD-006,Bearing Cap,CUS-005,2024-03-06,2024-03-13,Rush,28,Completed
JOB-01703,PRD-003,Pump Housing,CUS-001,2024-05-28,2024-05-31,Critical,14,Completed
JOB-01704,PRD-008,Sensor Bracket,CUS-002,2024-06-06,2024-06-20,Rush,28,Completed
JOB-01705,PRD-002,Gear Assembly,CUS-002,2024-02-28,2024-03-06,Rush,14,Completed
JOB-01706,PRD-003,Pump Housing,CUS-006,2024-10-21,2024-10-28,Rush,14,Completed
JOB-01707,PRD-003,Pump Housing,CUS-008,2025-09-24,2025-10-01,Rush,14,Completed
JOB-01708,PRD-002,Gear Assembly,CUS-006,2025-06-04,2025-06-18,Standard,7,Completed
JOB-01709,PRD-003,Pump Housing,CUS-008,2024-10-15,2024-10-29,Standard,7,Completed
JOB-01710,PRD-007,Manifold Block,CUS-004,2024-01-09,2024-01-16,Rush,7,Completed
JOB-01711,PRD-008,Sensor Bracket,CUS-003,2025-12-24,2026-01-07,Standard,2,Completed
JOB-01712,PRD-002,Gear Assembly,CUS-006,2025-08-15,2025-08-29,Standard,28,Completed
JOB-01713,PRD-004,Motor Shaft,CUS-004,2025-08-26,2025-09-09,Standard,7,Completed
JOB-01714,PRD-003,Pump Housing,CUS-007,2025-08-14,2025-08-17,Critical,2,Completed
JOB-01715,PRD-008,Sensor Bracket,CUS-001,2025-06-02,2025-06-05,Critical,2,Completed
JOB-01716,PRD-008,Sensor Bracket,CUS-002,2024-01-15,2024-01-29,Rush,28,Completed
JOB-01717,PRD-002,Gear Assembly,CUS-003,2025-07-29,2025-08-12,Standard,7,Completed
JOB-01718,PRD-007,Manifold Block,CUS-003,2024-02-21,2024-03-06,Standard,14,Completed
JOB-01719,PRD-001,Hydraulic Valve Body,CUS-007,2025-02-26,2025-03-01,Critical,28,Completed
JOB-01720,PRD-007,Manifold Block,CUS-006,2025-03-11,2025-03-14,Critical,1,Completed
JOB-01721,PRD-006,Bearing Cap,CUS-003,2025-02-04,2025-02-18,Standard,28,Completed
JOB-01722,PRD-007,Manifold Block,CUS-008,2024-10-21,2024-11-04,Standard,7,Completed
JOB-01723,PRD-006,Bearing Cap,CUS-004,2025-08-01,2025-08-08,Rush,2,Completed
JOB-01724,PRD-005,Control Panel Frame,CUS-007,2025-04-23,2025-05-07,Standard,14,Completed
JOB-01725,PRD-003,Pump Housing,CUS-004,2025-02-10,2025-02-17,Rush,70,Completed
JOB-01726,PRD-002,Gear Assembly,CUS-006,2025-03-21,2025-04-04,Standard,7,Completed
JOB-01727,PRD-003,Pump Housing,CUS-004,2025-01-03,2025-01-17,Rush,14,Completed
JOB-01728,PRD-005,Control Panel Frame,CUS-002,2025-12-24,2025-12-31,Rush,7,Completed
JOB-01729,PRD-001,Hydraulic Valve Body,CUS-006,2025-01-06,2025-01-13,Rush,14,Completed
JOB-01730,PRD-002,Gear Assembly,CUS-008,2024-06-26,2024-07-10,Standard,14,Completed
JOB-01731,PRD-005,Control Panel Frame,CUS-008,2024-01-08,2024-01-15,Rush,14,Completed
JOB-01732,PRD-006,Bearing Cap,CUS-006,2024-11-29,2024-12-02,Critical,14,Completed
JOB-01733,PRD-005,Control Panel Frame,CUS-007,2024-07-18,2024-08-01,Rush,2,Completed
JOB-01734,PRD-004,Motor Shaft,CUS-006,2024-10-02,2024-10-16,Rush,14,Completed
JOB-01735,PRD-008,Sensor Bracket,CUS-007,2025-09-01,2025-09-15,Standard,14,Completed
JOB-01736,PRD-002,Gear Assembly,CUS-003,2025-09-01,2025-09-15,Standard,14,Completed
JOB-01737,PRD-008,Sensor Bracket,CUS-006,2024-04-19,2024-05-03,Rush,1,Completed
JOB-01738,PRD-007,Manifold Block,CUS-005,2025-07-18,2025-07-25,Rush,7,Completed
JOB-01739,PRD-008,Sensor Bracket,CUS-008,2025-09-22,2025-10-06,Rush,7,Completed
JOB-01740,PRD-007,Manifold Block,CUS-003,2024-07-24,2024-07-27,Critical,1,Completed
JOB-01741,PRD-008,Sensor Bracket,CUS-002,2024-07-03,2024-07-17,Standard,2,Completed
JOB-01742,PRD-004,Motor Shaft,CUS-003,2024-02-15,2024-02-29,Standard,7,Completed
JOB-01743,PRD-006,Bearing Cap,CUS-007,2024-06-18,2024-06-25,Rush,14,Completed
JOB-01744,PRD-002,Gear Assembly,CUS-001,2025-02-18,2025-03-04,Standard,2,Completed
JOB-01745,PRD-003,Pump Housing,CUS-006,2025-03-12,2025-03-26,Standard,28,Completed
JOB-01746,PRD-005,Control Panel Frame,CUS-003,2024-02-08,2024-02-22,Standard,14,Completed
JOB-01747,PRD-003,Pump Housing,CUS-001,2025-08-26,2025-09-02,Rush,28,Completed
JOB-01748,PRD-005,Control Panel Frame,CUS-003,2024-11-04,2024-11-07,Critical,7,Completed
JOB-01749,PRD-008,Sensor Bracket,CUS-002,2025-05-14,2025-05-28,Standard,7,Completed
JOB-01750,PRD-001,Hydraulic Valve Body,CUS-008,2025-03-19,2025-04-02,Standard,14,Completed
JOB-01751,PRD-006,Bearing Cap,CUS-003,2025-11-11,2025-11-18,Rush,70,Completed
JOB-01752,PRD-003,Pump Housing,CUS-008,2025-10-21,2025-10-28,Rush,7,Completed
JOB-01753,PRD-008,Sensor Bracket,CUS-002,2025-04-10,2025-04-24,Standard,14,Completed
JOB-01754,PRD-007,Manifold Block,CUS-006,2025-07-18,2025-08-01,Rush,14,Completed
JOB-01755,PRD-001,Hydraulic Valve Body,CUS-005,2025-09-25,2025-09-28,Critical,14,Completed
JOB-01756,PRD-002,Gear Assembly,CUS-005,2024-02-05,2024-02-12,Rush,1,Completed
JOB-01757,PRD-002,Gear Assembly,CUS-004,2024-05-01,2024-05-15,Rush,14,Completed
JOB-01758,PRD-001,Hydraulic Valve Body,CUS-008,2024-09-26,2024-09-29,Critical,7,Completed
JOB-01759,PRD-001,Hydraulic Valve Body,CUS-001,2024-09-13,2024-09-27,Standard,70,Completed
JOB-01760,PRD-005,Control Panel Frame,CUS-008,2024-12-17,2024-12-24,Rush,7,Completed
JOB-01761,PRD-002,Gear Assembly,CUS-007,2025-04-03,2025-04-10,Rush,7,Completed
JOB-01762,PRD-001,Hydraulic Valve Body,CUS-006,2024-02-01,2024-02-15,Standard,70,Completed
JOB-01763,PRD-007,Manifold Block,CUS-006,2024-02-02,2024-02-16,Standard,7,Completed
